genus|total_label|passport_label|label|group|group_order|signature|g0|r|dim|con|cc|braid|topological|jacobian_decomp|genvec|connected_genvec|trans_group|min_deg|hyperelliptic|hyp_involution|eqn|cyclic_trigonal|cinv|full_label|full_auto|signH
smallint|text|text|text|text|integer|integer[]|smallint|smallint|smallint|text[]|integer[]|integer[]|integer[]|jsonb|numeric[]|text[]|text|integer|boolean|numeric|text[]|boolean|numeric|text|text|integer[]

5|5.16-3.1.2.1.21|5.16-3.1.2.1|5.16-3.1.2|16.3|16|{1, 2}|1|1|1|{ "2B" }|{1, 21}|NULL|NULL|[ [ 1, 1, 1 ], [ 1, 2, 9 ], [ 1, 2, 10 ] ]|{ 15574, 17706, 23616 }|{ "abc", "bc", "bc^-2" }|8T10|8|NULL|NULL|NULL|NULL|NULL|5.32-27.0.2-2-2-4|32.27|{0, 2, 2, 2, 4}
5|5.16-3.1.2.1.22|5.16-3.1.2.1|5.16-3.1.2|16.3|16|{1, 2}|1|1|1|{ "2B" }|{1, 22}|NULL|NULL|[ [ 1, 1, 1 ], [ 1, 2, 9 ], [ 1, 2, 10 ] ]|{ 15574, 29161, 23616 }|{ "abc", "bc^-1", "bc^-2" }|8T10|8|NULL|NULL|NULL|NULL|NULL|5.32-27.0.2-2-2-4|32.27|{0, 2, 2, 2, 4}
5|5.16-3.1.2.1.23|5.16-3.1.2.1|5.16-3.1.2|16.3|16|{1, 2}|1|1|1|{ "2B" }|{1, 23}|NULL|NULL|[ [ 1, 1, 1 ], [ 1, 2, 9 ], [ 1, 2, 10 ] ]|{ 15574, 6425, 23616 }|{ "abc", "c", "bc^-2" }|8T10|8|NULL|NULL|NULL|NULL|NULL|5.32-27.0.2-2-2-4|32.27|{0, 2, 2, 2, 4}
5|5.16-3.1.2.1.24|5.16-3.1.2.1|5.16-3.1.2|16.3|16|{1, 2}|1|1|1|{ "2B" }|{1, 24}|NULL|NULL|[ [ 1, 1, 1 ], [ 1, 2, 9 ], [ 1, 2, 10 ] ]|{ 15574, 35385, 23616 }|{ "abc", "c^-1", "bc^-2" }|8T10|8|NULL|NULL|NULL|NULL|NULL|5.32-27.0.2-2-2-4|32.27|{0, 2, 2, 2, 4}
5|5.16-3.1.2.1.25|5.16-3.1.2.1|5.16-3.1.2|16.3|16|{1, 2}|1|1|1|{ "2B" }|{1, 25}|NULL|NULL|[ [ 1, 1, 1 ], [ 1, 2, 9 ], [ 1, 2, 10 ] ]|{ 21410, 15574, 23616 }|{ "abc^-2", "abc", "bc^-2" }|8T10|8|NULL|NULL|NULL|NULL|NULL|5.32-27.0.2-2-2-4|32.27|{0, 2, 2, 2, 4}
5|5.16-3.1.2.1.26|5.16-3.1.2.1|5.16-3.1.2|16.3|16|{1, 2}|1|1|1|{ "2B" }|{1, 26}|NULL|NULL|[ [ 1, 1, 1 ], [ 1, 2, 9 ], [ 1, 2, 10 ] ]|{ 21410, 26937, 23616 }|{ "abc^-2", "abc^-1", "bc^-2" }|8T10|8|NULL|NULL|NULL|NULL|NULL|5.32-27.0.2-2-2-4|32.27|{0, 2, 2, 2, 4}
5|5.16-3.1.2.1.27|5.16-3.1.2.1|5.16-3.1.2|16.3|16|{1, 2}|1|1|1|{ "2B" }|{1, 27}|NULL|NULL|[ [ 1, 1, 1 ], [ 1, 2, 9 ], [ 1, 2, 10 ] ]|{ 21410, 9258, 23616 }|{ "abc^-2", "ac", "bc^-2" }|8T10|8|NULL|NULL|NULL|NULL|NULL|5.32-27.0.2-2-2-4|32.27|{0, 2, 2, 2, 4}
5|5.16-3.1.2.1.28|5.16-3.1.2.1|5.16-3.1.2|16.3|16|{1, 2}|1|1|1|{ "2B" }|{1, 28}|NULL|NULL|[ [ 1, 1, 1 ], [ 1, 2, 9 ], [ 1, 2, 10 ] ]|{ 21410, 38310, 23616 }|{ "abc^-2", "ac^-1", "bc^-2" }|8T10|8|NULL|NULL|NULL|NULL|NULL|5.32-27.0.2-2-2-4|32.27|{0, 2, 2, 2, 4}
5|5.16-3.1.2.1.29|5.16-3.1.2.1|5.16-3.1.2|16.3|16|{1, 2}|1|1|1|{ "2B" }|{1, 29}|NULL|NULL|[ [ 1, 1, 1 ], [ 1, 2, 9 ], [ 1, 2, 10 ] ]|{ 21410, 17706, 23616 }|{ "abc^-2", "bc", "bc^-2" }|8T10|8|NULL|NULL|NULL|NULL|NULL|5.32-27.0.2-2-2-4|32.27|{0, 2, 2, 2, 4}
5|5.16-3.1.2.1.30|5.16-3.1.2.1|5.16-3.1.2|16.3|16|{1, 2}|1|1|1|{ "2B" }|{1, 30}|NULL|NULL|[ [ 1, 1, 1 ], [ 1, 2, 9 ], [ 1, 2, 10 ] ]|{ 21410, 29161, 23616 }|{ "abc^-2", "bc^-1", "bc^-2" }|8T10|8|NULL|NULL|NULL|NULL|NULL|5.32-27.0.2-2-2-4|32.27|{0, 2, 2, 2, 4}
5|5.16-3.1.2.1.31|5.16-3.1.2.1|5.16-3.1.2|16.3|16|{1, 2}|1|1|1|{ "2B" }|{1, 31}|NULL|NULL|[ [ 1, 1, 1 ], [ 1, 2, 9 ], [ 1, 2, 10 ] ]|{ 21410, 6425, 23616 }|{ "abc^-2", "c", "bc^-2" }|8T10|8|NULL|NULL|NULL|NULL|NULL|5.32-27.0.2-2-2-4|32.27|{0, 2, 2, 2, 4}
5|5.16-3.1.2.1.32|5.16-3.1.2.1|5.16-3.1.2|16.3|16|{1, 2}|1|1|1|{ "2B" }|{1, 32}|NULL|NULL|[ [ 1, 1, 1 ], [ 1, 2, 9 ], [ 1, 2, 10 ] ]|{ 21410, 35385, 23616 }|{ "abc^-2", "c^-1", "bc^-2" }|8T10|8|NULL|NULL|NULL|NULL|NULL|5.32-27.0.2-2-2-4|32.27|{0, 2, 2, 2, 4}
5|5.16-3.1.2.1.33|5.16-3.1.2.1|5.16-3.1.2|16.3|16|{1, 2}|1|1|1|{ "2B" }|{1, 33}|NULL|NULL|[ [ 1, 1, 1 ], [ 1, 2, 9 ], [ 1, 2, 10 ] ]|{ 26937, 3109, 23616 }|{ "abc^-1", "a", "bc^-2" }|8T10|8|NULL|NULL|NULL|NULL|NULL|5.32-27.0.2-2-2-4|32.27|{0, 2, 2, 2, 4}
5|5.16-3.1.2.1.34|5.16-3.1.2.1|5.16-3.1.2|16.3|16|{1, 2}|1|1|1|{ "2B" }|{1, 34}|NULL|NULL|[ [ 1, 1, 1 ], [ 1, 2, 9 ], [ 1, 2, 10 ] ]|{ 26937, 35152, 23616 }|{ "abc^-1", "ab", "bc^-2" }|8T10|8|NULL|NULL|NULL|NULL|NULL|5.32-27.0.2-2-2-4|32.27|{0, 2, 2, 2, 4}
5|5.16-3.1.2.1.35|5.16-3.1.2.1|5.16-3.1.2|16.3|16|{1, 2}|1|1|1|{ "2B" }|{1, 35}|NULL|NULL|[ [ 1, 1, 1 ], [ 1, 2, 9 ], [ 1, 2, 10 ] ]|{ 26937, 21410, 23616 }|{ "abc^-1", "abc^-2", "bc^-2" }|8T10|8|NULL|NULL|NULL|NULL|NULL|5.32-27.0.2-2-2-4|32.27|{0, 2, 2, 2, 4}
5|5.16-3.1.2.1.36|5.16-3.1.2.1|5.16-3.1.2|16.3|16|{1, 2}|1|1|1|{ "2B" }|{1, 36}|NULL|NULL|[ [ 1, 1, 1 ], [ 1, 2, 9 ], [ 1, 2, 10 ] ]|{ 26937, 11536, 23616 }|{ "abc^-1", "ac^-2", "bc^-2" }|8T10|8|NULL|NULL|NULL|NULL|NULL|5.32-27.0.2-2-2-4|32.27|{0, 2, 2, 2, 4}
5|5.16-3.1.2.1.37|5.16-3.1.2.1|5.16-3.1.2|16.3|16|{1, 2}|1|1|1|{ "2B" }|{1, 37}|NULL|NULL|[ [ 1, 1, 1 ], [ 1, 2, 9 ], [ 1, 2, 10 ] ]|{ 26937, 17706, 23616 }|{ "abc^-1", "bc", "bc^-2" }|8T10|8|NULL|NULL|NULL|NULL|NULL|5.32-27.0.2-2-2-4|32.27|{0, 2, 2, 2, 4}
5|5.16-3.1.2.1.38|5.16-3.1.2.1|5.16-3.1.2|16.3|16|{1, 2}|1|1|1|{ "2B" }|{1, 38}|NULL|NULL|[ [ 1, 1, 1 ], [ 1, 2, 9 ], [ 1, 2, 10 ] ]|{ 26937, 29161, 23616 }|{ "abc^-1", "bc^-1", "bc^-2" }|8T10|8|NULL|NULL|NULL|NULL|NULL|5.32-27.0.2-2-2-4|32.27|{0, 2, 2, 2, 4}
5|5.16-3.1.2.1.39|5.16-3.1.2.1|5.16-3.1.2|16.3|16|{1, 2}|1|1|1|{ "2B" }|{1, 39}|NULL|NULL|[ [ 1, 1, 1 ], [ 1, 2, 9 ], [ 1, 2, 10 ] ]|{ 26937, 6425, 23616 }|{ "abc^-1", "c", "bc^-2" }|8T10|8|NULL|NULL|NULL|NULL|NULL|5.32-27.0.2-2-2-4|32.27|{0, 2, 2, 2, 4}
5|5.16-3.1.2.1.40|5.16-3.1.2.1|5.16-3.1.2|16.3|16|{1, 2}|1|1|1|{ "2B" }|{1, 40}|NULL|NULL|[ [ 1, 1, 1 ], [ 1, 2, 9 ], [ 1, 2, 10 ] ]|{ 26937, 35385, 23616 }|{ "abc^-1", "c^-1", "bc^-2" }|8T10|8|NULL|NULL|NULL|NULL|NULL|5.32-27.0.2-2-2-4|32.27|{0, 2, 2, 2, 4}
5|5.16-3.1.2.1.41|5.16-3.1.2.1|5.16-3.1.2|16.3|16|{1, 2}|1|1|1|{ "2B" }|{1, 41}|NULL|NULL|[ [ 1, 1, 1 ], [ 1, 2, 9 ], [ 1, 2, 10 ] ]|{ 9258, 3109, 23616 }|{ "ac", "a", "bc^-2" }|8T10|8|NULL|NULL|NULL|NULL|NULL|5.32-27.0.2-2-2-4|32.27|{0, 2, 2, 2, 4}
5|5.16-3.1.2.1.42|5.16-3.1.2.1|5.16-3.1.2|16.3|16|{1, 2}|1|1|1|{ "2B" }|{1, 42}|NULL|NULL|[ [ 1, 1, 1 ], [ 1, 2, 9 ], [ 1, 2, 10 ] ]|{ 9258, 35152, 23616 }|{ "ac", "ab", "bc^-2" }|8T10|8|NULL|NULL|NULL|NULL|NULL|5.32-27.0.2-2-2-4|32.27|{0, 2, 2, 2, 4}
5|5.16-3.1.2.1.43|5.16-3.1.2.1|5.16-3.1.2|16.3|16|{1, 2}|1|1|1|{ "2B" }|{1, 43}|NULL|NULL|[ [ 1, 1, 1 ], [ 1, 2, 9 ], [ 1, 2, 10 ] ]|{ 9258, 21410, 23616 }|{ "ac", "abc^-2", "bc^-2" }|8T10|8|NULL|NULL|NULL|NULL|NULL|5.32-27.0.2-2-2-4|32.27|{0, 2, 2, 2, 4}
5|5.16-3.1.2.1.44|5.16-3.1.2.1|5.16-3.1.2|16.3|16|{1, 2}|1|1|1|{ "2B" }|{1, 44}|NULL|NULL|[ [ 1, 1, 1 ], [ 1, 2, 9 ], [ 1, 2, 10 ] ]|{ 9258, 11536, 23616 }|{ "ac", "ac^-2", "bc^-2" }|8T10|8|NULL|NULL|NULL|NULL|NULL|5.32-27.0.2-2-2-4|32.27|{0, 2, 2, 2, 4}
5|5.16-3.1.2.1.45|5.16-3.1.2.1|5.16-3.1.2|16.3|16|{1, 2}|1|1|1|{ "2B" }|{1, 45}|NULL|NULL|[ [ 1, 1, 1 ], [ 1, 2, 9 ], [ 1, 2, 10 ] ]|{ 9258, 17706, 23616 }|{ "ac", "bc", "bc^-2" }|8T10|8|NULL|NULL|NULL|NULL|NULL|5.32-27.0.2-2-2-4|32.27|{0, 2, 2, 2, 4}
5|5.16-3.1.2.1.46|5.16-3.1.2.1|5.16-3.1.2|16.3|16|{1, 2}|1|1|1|{ "2B" }|{1, 46}|NULL|NULL|[ [ 1, 1, 1 ], [ 1, 2, 9 ], [ 1, 2, 10 ] ]|{ 9258, 29161, 23616 }|{ "ac", "bc^-1", "bc^-2" }|8T10|8|NULL|NULL|NULL|NULL|NULL|5.32-27.0.2-2-2-4|32.27|{0, 2, 2, 2, 4}
5|5.16-3.1.2.1.47|5.16-3.1.2.1|5.16-3.1.2|16.3|16|{1, 2}|1|1|1|{ "2B" }|{1, 47}|NULL|NULL|[ [ 1, 1, 1 ], [ 1, 2, 9 ], [ 1, 2, 10 ] ]|{ 9258, 6425, 23616 }|{ "ac", "c", "bc^-2" }|8T10|8|NULL|NULL|NULL|NULL|NULL|5.32-27.0.2-2-2-4|32.27|{0, 2, 2, 2, 4}
5|5.16-3.1.2.1.48|5.16-3.1.2.1|5.16-3.1.2|16.3|16|{1, 2}|1|1|1|{ "2B" }|{1, 48}|NULL|NULL|[ [ 1, 1, 1 ], [ 1, 2, 9 ], [ 1, 2, 10 ] ]|{ 9258, 35385, 23616 }|{ "ac", "c^-1", "bc^-2" }|8T10|8|NULL|NULL|NULL|NULL|NULL|5.32-27.0.2-2-2-4|32.27|{0, 2, 2, 2, 4}
5|5.16-3.1.2.1.49|5.16-3.1.2.1|5.16-3.1.2|16.3|16|{1, 2}|1|1|1|{ "2B" }|{1, 49}|NULL|NULL|[ [ 1, 1, 1 ], [ 1, 2, 9 ], [ 1, 2, 10 ] ]|{ 11536, 15574, 23616 }|{ "ac^-2", "abc", "bc^-2" }|8T10|8|NULL|NULL|NULL|NULL|NULL|5.32-27.0.2-2-2-4|32.27|{0, 2, 2, 2, 4}
5|5.16-3.1.2.1.50|5.16-3.1.2.1|5.16-3.1.2|16.3|16|{1, 2}|1|1|1|{ "2B" }|{1, 50}|NULL|NULL|[ [ 1, 1, 1 ], [ 1, 2, 9 ], [ 1, 2, 10 ] ]|{ 11536, 26937, 23616 }|{ "ac^-2", "abc^-1", "bc^-2" }|8T10|8|NULL|NULL|NULL|NULL|NULL|5.32-27.0.2-2-2-4|32.27|{0, 2, 2, 2, 4}
5|5.16-3.1.2.1.51|5.16-3.1.2.1|5.16-3.1.2|16.3|16|{1, 2}|1|1|1|{ "2B" }|{1, 51}|NULL|NULL|[ [ 1, 1, 1 ], [ 1, 2, 9 ], [ 1, 2, 10 ] ]|{ 11536, 9258, 23616 }|{ "ac^-2", "ac", "bc^-2" }|8T10|8|NULL|NULL|NULL|NULL|NULL|5.32-27.0.2-2-2-4|32.27|{0, 2, 2, 2, 4}
5|5.16-3.1.2.1.52|5.16-3.1.2.1|5.16-3.1.2|16.3|16|{1, 2}|1|1|1|{ "2B" }|{1, 52}|NULL|NULL|[ [ 1, 1, 1 ], [ 1, 2, 9 ], [ 1, 2, 10 ] ]|{ 11536, 38310, 23616 }|{ "ac^-2", "ac^-1", "bc^-2" }|8T10|8|NULL|NULL|NULL|NULL|NULL|5.32-27.0.2-2-2-4|32.27|{0, 2, 2, 2, 4}
5|5.16-3.1.2.1.53|5.16-3.1.2.1|5.16-3.1.2|16.3|16|{1, 2}|1|1|1|{ "2B" }|{1, 53}|NULL|NULL|[ [ 1, 1, 1 ], [ 1, 2, 9 ], [ 1, 2, 10 ] ]|{ 11536, 17706, 23616 }|{ "ac^-2", "bc", "bc^-2" }|8T10|8|NULL|NULL|NULL|NULL|NULL|5.32-27.0.2-2-2-4|32.27|{0, 2, 2, 2, 4}
5|5.16-3.1.2.1.54|5.16-3.1.2.1|5.16-3.1.2|16.3|16|{1, 2}|1|1|1|{ "2B" }|{1, 54}|NULL|NULL|[ [ 1, 1, 1 ], [ 1, 2, 9 ], [ 1, 2, 10 ] ]|{ 11536, 29161, 23616 }|{ "ac^-2", "bc^-1", "bc^-2" }|8T10|8|NULL|NULL|NULL|NULL|NULL|5.32-27.0.2-2-2-4|32.27|{0, 2, 2, 2, 4}
5|5.16-3.1.2.1.55|5.16-3.1.2.1|5.16-3.1.2|16.3|16|{1, 2}|1|1|1|{ "2B" }|{1, 55}|NULL|NULL|[ [ 1, 1, 1 ], [ 1, 2, 9 ], [ 1, 2, 10 ] ]|{ 11536, 6425, 23616 }|{ "ac^-2", "c", "bc^-2" }|8T10|8|NULL|NULL|NULL|NULL|NULL|5.32-27.0.2-2-2-4|32.27|{0, 2, 2, 2, 4}
5|5.16-3.1.2.1.56|5.16-3.1.2.1|5.16-3.1.2|16.3|16|{1, 2}|1|1|1|{ "2B" }|{1, 56}|NULL|NULL|[ [ 1, 1, 1 ], [ 1, 2, 9 ], [ 1, 2, 10 ] ]|{ 11536, 35385, 23616 }|{ "ac^-2", "c^-1", "bc^-2" }|8T10|8|NULL|NULL|NULL|NULL|NULL|5.32-27.0.2-2-2-4|32.27|{0, 2, 2, 2, 4}
5|5.16-3.1.2.1.57|5.16-3.1.2.1|5.16-3.1.2|16.3|16|{1, 2}|1|1|1|{ "2B" }|{1, 57}|NULL|NULL|[ [ 1, 1, 1 ], [ 1, 2, 9 ], [ 1, 2, 10 ] ]|{ 38310, 3109, 23616 }|{ "ac^-1", "a", "bc^-2" }|8T10|8|NULL|NULL|NULL|NULL|NULL|5.32-27.0.2-2-2-4|32.27|{0, 2, 2, 2, 4}
5|5.16-3.1.2.1.58|5.16-3.1.2.1|5.16-3.1.2|16.3|16|{1, 2}|1|1|1|{ "2B" }|{1, 58}|NULL|NULL|[ [ 1, 1, 1 ], [ 1, 2, 9 ], [ 1, 2, 10 ] ]|{ 38310, 35152, 23616 }|{ "ac^-1", "ab", "bc^-2" }|8T10|8|NULL|NULL|NULL|NULL|NULL|5.32-27.0.2-2-2-4|32.27|{0, 2, 2, 2, 4}
5|5.16-3.1.2.1.59|5.16-3.1.2.1|5.16-3.1.2|16.3|16|{1, 2}|1|1|1|{ "2B" }|{1, 59}|NULL|NULL|[ [ 1, 1, 1 ], [ 1, 2, 9 ], [ 1, 2, 10 ] ]|{ 38310, 21410, 23616 }|{ "ac^-1", "abc^-2", "bc^-2" }|8T10|8|NULL|NULL|NULL|NULL|NULL|5.32-27.0.2-2-2-4|32.27|{0, 2, 2, 2, 4}
5|5.16-3.1.2.1.60|5.16-3.1.2.1|5.16-3.1.2|16.3|16|{1, 2}|1|1|1|{ "2B" }|{1, 60}|NULL|NULL|[ [ 1, 1, 1 ], [ 1, 2, 9 ], [ 1, 2, 10 ] ]|{ 38310, 11536, 23616 }|{ "ac^-1", "ac^-2", "bc^-2" }|8T10|8|NULL|NULL|NULL|NULL|NULL|5.32-27.0.2-2-2-4|32.27|{0, 2, 2, 2, 4}
5|5.16-3.1.2.1.61|5.16-3.1.2.1|5.16-3.1.2|16.3|16|{1, 2}|1|1|1|{ "2B" }|{1, 61}|NULL|NULL|[ [ 1, 1, 1 ], [ 1, 2, 9 ], [ 1, 2, 10 ] ]|{ 38310, 17706, 23616 }|{ "ac^-1", "bc", "bc^-2" }|8T10|8|NULL|NULL|NULL|NULL|NULL|5.32-27.0.2-2-2-4|32.27|{0, 2, 2, 2, 4}
5|5.16-3.1.2.1.62|5.16-3.1.2.1|5.16-3.1.2|16.3|16|{1, 2}|1|1|1|{ "2B" }|{1, 62}|NULL|NULL|[ [ 1, 1, 1 ], [ 1, 2, 9 ], [ 1, 2, 10 ] ]|{ 38310, 29161, 23616 }|{ "ac^-1", "bc^-1", "bc^-2" }|8T10|8|NULL|NULL|NULL|NULL|NULL|5.32-27.0.2-2-2-4|32.27|{0, 2, 2, 2, 4}
5|5.16-3.1.2.1.63|5.16-3.1.2.1|5.16-3.1.2|16.3|16|{1, 2}|1|1|1|{ "2B" }|{1, 63}|NULL|NULL|[ [ 1, 1, 1 ], [ 1, 2, 9 ], [ 1, 2, 10 ] ]|{ 38310, 6425, 23616 }|{ "ac^-1", "c", "bc^-2" }|8T10|8|NULL|NULL|NULL|NULL|NULL|5.32-27.0.2-2-2-4|32.27|{0, 2, 2, 2, 4}
5|5.16-3.1.2.1.64|5.16-3.1.2.1|5.16-3.1.2|16.3|16|{1, 2}|1|1|1|{ "2B" }|{1, 64}|NULL|NULL|[ [ 1, 1, 1 ], [ 1, 2, 9 ], [ 1, 2, 10 ] ]|{ 38310, 35385, 23616 }|{ "ac^-1", "c^-1", "bc^-2" }|8T10|8|NULL|NULL|NULL|NULL|NULL|5.32-27.0.2-2-2-4|32.27|{0, 2, 2, 2, 4}
5|5.16-3.1.2.1.65|5.16-3.1.2.1|5.16-3.1.2|16.3|16|{1, 2}|1|1|1|{ "2B" }|{1, 65}|NULL|NULL|[ [ 1, 1, 1 ], [ 1, 2, 9 ], [ 1, 2, 10 ] ]|{ 17706, 3109, 23616 }|{ "bc", "a", "bc^-2" }|8T10|8|NULL|NULL|NULL|NULL|NULL|5.32-27.0.2-2-2-4|32.27|{0, 2, 2, 2, 4}
5|5.16-3.1.2.1.66|5.16-3.1.2.1|5.16-3.1.2|16.3|16|{1, 2}|1|1|1|{ "2B" }|{1, 66}|NULL|NULL|[ [ 1, 1, 1 ], [ 1, 2, 9 ], [ 1, 2, 10 ] ]|{ 17706, 35152, 23616 }|{ "bc", "ab", "bc^-2" }|8T10|8|NULL|NULL|NULL|NULL|NULL|5.32-27.0.2-2-2-4|32.27|{0, 2, 2, 2, 4}
5|5.16-3.1.2.1.67|5.16-3.1.2.1|5.16-3.1.2|16.3|16|{1, 2}|1|1|1|{ "2B" }|{1, 67}|NULL|NULL|[ [ 1, 1, 1 ], [ 1, 2, 9 ], [ 1, 2, 10 ] ]|{ 17706, 15574, 23616 }|{ "bc", "abc", "bc^-2" }|8T10|8|NULL|NULL|NULL|NULL|NULL|5.32-27.0.2-2-2-4|32.27|{0, 2, 2, 2, 4}
5|5.16-3.1.2.1.68|5.16-3.1.2.1|5.16-3.1.2|16.3|16|{1, 2}|1|1|1|{ "2B" }|{1, 68}|NULL|NULL|[ [ 1, 1, 1 ], [ 1, 2, 9 ], [ 1, 2, 10 ] ]|{ 17706, 21410, 23616 }|{ "bc", "abc^-2", "bc^-2" }|8T10|8|NULL|NULL|NULL|NULL|NULL|5.32-27.0.2-2-2-4|32.27|{0, 2, 2, 2, 4}
5|5.16-3.1.2.1.69|5.16-3.1.2.1|5.16-3.1.2|16.3|16|{1, 2}|1|1|1|{ "2B" }|{1, 69}|NULL|NULL|[ [ 1, 1, 1 ], [ 1, 2, 9 ], [ 1, 2, 10 ] ]|{ 17706, 26937, 23616 }|{ "bc", "abc^-1", "bc^-2" }|8T10|8|NULL|NULL|NULL|NULL|NULL|5.32-27.0.2-2-2-4|32.27|{0, 2, 2, 2, 4}
5|5.16-3.1.2.1.70|5.16-3.1.2.1|5.16-3.1.2|16.3|16|{1, 2}|1|1|1|{ "2B" }|{1, 70}|NULL|NULL|[ [ 1, 1, 1 ], [ 1, 2, 9 ], [ 1, 2, 10 ] ]|{ 17706, 9258, 23616 }|{ "bc", "ac", "bc^-2" }|8T10|8|NULL|NULL|NULL|NULL|NULL|5.32-27.0.2-2-2-4|32.27|{0, 2, 2, 2, 4}
5|5.16-3.1.2.1.71|5.16-3.1.2.1|5.16-3.1.2|16.3|16|{1, 2}|1|1|1|{ "2B" }|{1, 71}|NULL|NULL|[ [ 1, 1, 1 ], [ 1, 2, 9 ], [ 1, 2, 10 ] ]|{ 17706, 11536, 23616 }|{ "bc", "ac^-2", "bc^-2" }|8T10|8|NULL|NULL|NULL|NULL|NULL|5.32-27.0.2-2-2-4|32.27|{0, 2, 2, 2, 4}
5|5.16-3.1.2.1.72|5.16-3.1.2.1|5.16-3.1.2|16.3|16|{1, 2}|1|1|1|{ "2B" }|{1, 72}|NULL|NULL|[ [ 1, 1, 1 ], [ 1, 2, 9 ], [ 1, 2, 10 ] ]|{ 17706, 38310, 23616 }|{ "bc", "ac^-1", "bc^-2" }|8T10|8|NULL|NULL|NULL|NULL|NULL|5.32-27.0.2-2-2-4|32.27|{0, 2, 2, 2, 4}
5|5.16-3.1.2.1.73|5.16-3.1.2.1|5.16-3.1.2|16.3|16|{1, 2}|1|1|1|{ "2B" }|{1, 73}|NULL|NULL|[ [ 1, 1, 1 ], [ 1, 2, 9 ], [ 1, 2, 10 ] ]|{ 29161, 3109, 23616 }|{ "bc^-1", "a", "bc^-2" }|8T10|8|NULL|NULL|NULL|NULL|NULL|5.32-27.0.2-2-2-4|32.27|{0, 2, 2, 2, 4}
5|5.16-3.1.2.1.74|5.16-3.1.2.1|5.16-3.1.2|16.3|16|{1, 2}|1|1|1|{ "2B" }|{1, 74}|NULL|NULL|[ [ 1, 1, 1 ], [ 1, 2, 9 ], [ 1, 2, 10 ] ]|{ 29161, 35152, 23616 }|{ "bc^-1", "ab", "bc^-2" }|8T10|8|NULL|NULL|NULL|NULL|NULL|5.32-27.0.2-2-2-4|32.27|{0, 2, 2, 2, 4}
5|5.16-3.1.2.1.75|5.16-3.1.2.1|5.16-3.1.2|16.3|16|{1, 2}|1|1|1|{ "2B" }|{1, 75}|NULL|NULL|[ [ 1, 1, 1 ], [ 1, 2, 9 ], [ 1, 2, 10 ] ]|{ 29161, 15574, 23616 }|{ "bc^-1", "abc", "bc^-2" }|8T10|8|NULL|NULL|NULL|NULL|NULL|5.32-27.0.2-2-2-4|32.27|{0, 2, 2, 2, 4}
5|5.16-3.1.2.1.76|5.16-3.1.2.1|5.16-3.1.2|16.3|16|{1, 2}|1|1|1|{ "2B" }|{1, 76}|NULL|NULL|[ [ 1, 1, 1 ], [ 1, 2, 9 ], [ 1, 2, 10 ] ]|{ 29161, 21410, 23616 }|{ "bc^-1", "abc^-2", "bc^-2" }|8T10|8|NULL|NULL|NULL|NULL|NULL|5.32-27.0.2-2-2-4|32.27|{0, 2, 2, 2, 4}
5|5.16-3.1.2.1.77|5.16-3.1.2.1|5.16-3.1.2|16.3|16|{1, 2}|1|1|1|{ "2B" }|{1, 77}|NULL|NULL|[ [ 1, 1, 1 ], [ 1, 2, 9 ], [ 1, 2, 10 ] ]|{ 29161, 26937, 23616 }|{ "bc^-1", "abc^-1", "bc^-2" }|8T10|8|NULL|NULL|NULL|NULL|NULL|5.32-27.0.2-2-2-4|32.27|{0, 2, 2, 2, 4}
5|5.16-3.1.2.1.78|5.16-3.1.2.1|5.16-3.1.2|16.3|16|{1, 2}|1|1|1|{ "2B" }|{1, 78}|NULL|NULL|[ [ 1, 1, 1 ], [ 1, 2, 9 ], [ 1, 2, 10 ] ]|{ 29161, 9258, 23616 }|{ "bc^-1", "ac", "bc^-2" }|8T10|8|NULL|NULL|NULL|NULL|NULL|5.32-27.0.2-2-2-4|32.27|{0, 2, 2, 2, 4}
5|5.16-3.1.2.1.79|5.16-3.1.2.1|5.16-3.1.2|16.3|16|{1, 2}|1|1|1|{ "2B" }|{1, 79}|NULL|NULL|[ [ 1, 1, 1 ], [ 1, 2, 9 ], [ 1, 2, 10 ] ]|{ 29161, 11536, 23616 }|{ "bc^-1", "ac^-2", "bc^-2" }|8T10|8|NULL|NULL|NULL|NULL|NULL|5.32-27.0.2-2-2-4|32.27|{0, 2, 2, 2, 4}
5|5.16-3.1.2.1.80|5.16-3.1.2.1|5.16-3.1.2|16.3|16|{1, 2}|1|1|1|{ "2B" }|{1, 80}|NULL|NULL|[ [ 1, 1, 1 ], [ 1, 2, 9 ], [ 1, 2, 10 ] ]|{ 29161, 38310, 23616 }|{ "bc^-1", "ac^-1", "bc^-2" }|8T10|8|NULL|NULL|NULL|NULL|NULL|5.32-27.0.2-2-2-4|32.27|{0, 2, 2, 2, 4}
5|5.16-3.1.2.1.81|5.16-3.1.2.1|5.16-3.1.2|16.3|16|{1, 2}|1|1|1|{ "2B" }|{1, 81}|NULL|NULL|[ [ 1, 1, 1 ], [ 1, 2, 9 ], [ 1, 2, 10 ] ]|{ 6425, 3109, 23616 }|{ "c", "a", "bc^-2" }|8T10|8|NULL|NULL|NULL|NULL|NULL|5.32-27.0.2-2-2-4|32.27|{0, 2, 2, 2, 4}
