genus|total_label|passport_label|label|group|group_order|signature|g0|r|dim|con|cc|braid|topological|jacobian_decomp|genvec|connected_genvec|trans_group|min_deg|hyperelliptic|hyp_involution|eqn|cyclic_trigonal|cinv|full_label|full_auto|signH
4|4.9-2.0.3-3-3-3.22.1|4.9-2.0.3-3-3-3.22|4.9-2.0.3-3-3-3|9.2|9|[0, 3, 3, 3, 3]|0|4|1|[ "3C-1", "3A-1", "3A-1", "3D1" ]|[22, 1]|[ 22, 1 ]|[ 1, 1 ]|[ [ 1, 1, 4 ], [ 2, 1, 5 ], [ 1, 1, 6 ] ]|[ 324885, 138690, 138690, 174793 ]|[ "b^2", "a", "a", "ba" ]|9T2|9|NULL|NULL|NULL|NULL|NULL|4.36-10.0.2-2-2-3|36.10|[0, 2, 2, 2, 3]
4|4.9-2.0.3-3-3-3.23.1|4.9-2.0.3-3-3-3.23|4.9-2.0.3-3-3-3|9.2|9|[0, 3, 3, 3, 3]|0|4|1|[ "3C-1", "3A-1", "3D-1", "3D-1" ]|[23, 1]|[ 23, 1 ]|[ 1, 1 ]|[ [ 1, 1, 2 ], [ 1, 1, 4 ], [ 2, 1, 6 ] ]|[ 324885, 138690, 94762, 94762 ]|[ "b^2", "a", "b^2a", "b^2a" ]|9T2|9|NULL|NULL|NULL|NULL|NULL|4.36-10.0.2-2-2-3|36.10|[0, 2, 2, 2, 3]
4|4.9-2.0.3-3-3-3.24.1|4.9-2.0.3-3-3-3.24|4.9-2.0.3-3-3-3|9.2|9|[0, 3, 3, 3, 3]|0|4|1|[ "3C-1", "3B1", "3A1", "3A1" ]|[24, 1]|[ 24, 1 ]|[ 1, 1 ]|[ [ 1, 1, 2 ], [ 1, 1, 4 ], [ 2, 1, 5 ] ]|[ 324885, 276480, 228132, 228132 ]|[ "b^2", "a^2", "b^2a^2", "b^2a^2" ]|9T2|9|NULL|NULL|NULL|NULL|NULL|4.36-10.0.2-2-2-3|36.10|[0, 2, 2, 2, 3]
4|4.9-2.0.3-3-3-3.25.1|4.9-2.0.3-3-3-3.25|4.9-2.0.3-3-3-3|9.2|9|[0, 3, 3, 3, 3]|0|4|1|[ "3C-1", "3B1", "3B1", "3C1" ]|[25, 1]|[ 25, 1 ]|[ 1, 1 ]|[ [ 1, 1, 4 ], [ 1, 1, 5 ], [ 2, 1, 6 ] ]|[ 324885, 276480, 276480, 307544 ]|[ "b^2", "a^2", "a^2", "ba^2" ]|9T2|9|NULL|NULL|NULL|NULL|NULL|4.36-10.0.2-2-2-3|36.10|[0, 2, 2, 2, 3]
4|4.9-2.0.3-3-3-3.26.1|4.9-2.0.3-3-3-3.26|4.9-2.0.3-3-3-3|9.2|9|[0, 3, 3, 3, 3]|0|4|1|[ "3C-1", "3C-1", "3A-1", "3A1" ]|[26, 1]|[ 26, 1 ]|[ 1, 1 ]|[ [ 1, 1, 2 ], [ 2, 1, 5 ], [ 1, 1, 6 ] ]|[ 324885, 324885, 138690, 228132 ]|[ "b^2", "b^2", "a", "b^2a^2" ]|9T2|9|NULL|NULL|NULL|NULL|NULL|4.36-10.0.2-2-2-3|36.10|[0, 2, 2, 2, 3]
4|4.9-2.0.3-3-3-3.27.1|4.9-2.0.3-3-3-3.27|4.9-2.0.3-3-3-3|9.2|9|[0, 3, 3, 3, 3]|0|4|1|[ "3C-1", "3C-1", "3B1", "3D-1" ]|[27, 1]|[ 27, 1 ]|[ 1, 1 ]|[ [ 1, 1, 2 ], [ 1, 1, 5 ], [ 2, 1, 6 ] ]|[ 324885, 324885, 276480, 94762 ]|[ "b^2", "b^2", "a^2", "b^2a" ]|9T2|9|NULL|NULL|NULL|NULL|NULL|4.36-10.0.2-2-2-3|36.10|[0, 2, 2, 2, 3]
4|4.9-2.0.3-3-3-3.28.1|4.9-2.0.3-3-3-3.28|4.9-2.0.3-3-3-3|9.2|9|[0, 3, 3, 3, 3]|0|4|1|[ "3C-1", "3C-1", "3D1", "3C1" ]|[28, 1]|[ 28, 1 ]|[ 1, 1 ]|[ [ 2, 1, 2 ], [ 1, 1, 5 ], [ 1, 1, 6 ] ]|[ 324885, 324885, 174793, 307544 ]|[ "b^2", "b^2", "ba", "ba^2" ]|9T2|9|NULL|NULL|NULL|NULL|NULL|4.36-10.0.2-2-2-3|36.10|[0, 2, 2, 2, 3]
4|4.9-2.0.3-3-3-3.29.1|4.9-2.0.3-3-3-3.29|4.9-2.0.3-3-3-3|9.2|9|[0, 3, 3, 3, 3]|0|4|1|[ "3C-1", "3D1", "3D1", "3D-1" ]|[29, 1]|[ 29, 1 ]|[ 1, 1 ]|[ [ 2, 1, 2 ], [ 1, 1, 4 ], [ 1, 1, 5 ] ]|[ 324885, 174793, 174793, 94762 ]|[ "b^2", "ba", "ba", "b^2a" ]|9T2|9|NULL|NULL|NULL|NULL|NULL|4.36-10.0.2-2-2-3|36.10|[0, 2, 2, 2, 3]
4|4.9-2.0.3-3-3-3.30.1|4.9-2.0.3-3-3-3.30|4.9-2.0.3-3-3-3|9.2|9|[0, 3, 3, 3, 3]|0|4|1|[ "3D1", "3A1", "3D-1", "3C1" ]|[30, 1]|[ 30, 1 ]|[ 3, 1 ]|[ [ 2, 1, 2 ], [ 2, 1, 4 ] ]|[ 174793, 228132, 94762, 307544 ]|[ "ba", "b^2a^2", "b^2a", "ba^2" ]|9T2|9|NULL|NULL|NULL|NULL|NULL|4.36-10.0.2-2-2-3|36.10|[0, 2, 2, 2, 3]
4|4.10-2.0.5-10-10.1.1|4.10-2.0.5-10-10.1|4.10-2.0.5-10-10|10.2|10|[0, 5, 10, 10]|0|3|0|[ "5A1", "10A1", "10A1" ]|[1, 1]|[ 1, 1 ]|[ 1, 1 ]|[ [ 2, 1, 3 ], [ 2, 1, 4 ] ]|[ 818224, 3265920, 3265920 ]|[ "a^8", "a", "a" ]|10T1|10|NULL|NULL|NULL|NULL|NULL|4.40-8.0.2-4-10|40.8|[0, 2, 4, 10]
4|4.10-2.0.5-10-10.4.1|4.10-2.0.5-10-10.4|4.10-2.0.5-10-10|10.2|10|[0, 5, 10, 10]|0|3|0|[ "5A-1", "10A-3", "10A-3" ]|[4, 1]|[ 4, 1 ]|[ 1, 1 ]|[ [ 2, 1, 3 ], [ 2, 1, 4 ] ]|[ 1636416, 1227330, 1227330 ]|[ "a^6", "a^7", "a^7" ]|10T1|10|NULL|NULL|NULL|NULL|NULL|4.40-8.0.2-4-10|40.8|[0, 2, 4, 10]
4|4.10-2.0.5-10-10.6.1|4.10-2.0.5-10-10.6|4.10-2.0.5-10-10|10.2|10|[0, 5, 10, 10]|0|3|0|[ "5A2", "10A3", "10A3" ]|[6, 1]|[ 6, 1 ]|[ 1, 1 ]|[ [ 2, 1, 3 ], [ 2, 1, 4 ] ]|[ 2453760, 2857680, 2857680 ]|[ "a^4", "a^3", "a^3" ]|10T1|10|NULL|NULL|NULL|NULL|NULL|4.40-8.0.2-4-10|40.8|[0, 2, 4, 10]
4|4.10-2.0.5-10-10.7.1|4.10-2.0.5-10-10.7|4.10-2.0.5-10-10|10.2|10|[0, 5, 10, 10]|0|3|0|[ "5A-2", "10A-1", "10A-1" ]|[7, 1]|[ 7, 1 ]|[ 1, 1 ]|[ [ 2, 1, 3 ], [ 2, 1, 4 ] ]|[ 3225600, 409113, 409113 ]|[ "a^2", "a^9", "a^9" ]|10T1|10|NULL|NULL|NULL|NULL|NULL|4.40-8.0.2-4-10|40.8|[0, 2, 4, 10]
4|4.10-1.0.2-2-5-5.1.1|4.10-1.0.2-2-5-5.1|4.10-1.0.2-2-5-5|10.1|10|[0, 2, 2, 5, 5]|0|4|1|[ "2A", "2A", "5A1", "5A1" ]|[1, 1]|[ 1, 1 ]|[ 1, 1 ]|[ [ 2, 2, 3 ] ]|[ 86, 86, 64, 90 ]|[ "b^2a", "b^2a", "b^3", "b^2" ]|5T2|5|NULL|NULL|NULL|NULL|NULL|4.20-4.0.2-2-2-5|20.4|[0, 2, 2, 2, 5]
4|4.10-1.0.2-2-5-5.1.2|4.10-1.0.2-2-5-5.1|4.10-1.0.2-2-5-5|10.1|10|[0, 2, 2, 5, 5]|0|4|1|[ "2A", "2A", "5A1", "5A1" ]|[1, 2]|[ 1, 1 ]|[ 1, 1 ]|[ [ 2, 2, 3 ] ]|[ 86, 55, 90, 90 ]|[ "b^2a", "b^3a", "b^2", "b^2" ]|5T2|5|NULL|NULL|NULL|NULL|NULL|4.20-4.0.2-2-2-5|20.4|[0, 2, 2, 2, 5]
4|4.10-1.0.2-2-5-5.3.1|4.10-1.0.2-2-5-5.3|4.10-1.0.2-2-5-5|10.1|10|[0, 2, 2, 5, 5]|0|4|1|[ "2A", "2A", "5A2", "5A2" ]|[3, 1]|[ 3, 1 ]|[ 1, 1 ]|[ [ 2, 2, 3 ] ]|[ 86, 23, 96, 96 ]|[ "b^2a", "a", "b", "b" ]|5T2|5|NULL|NULL|NULL|NULL|NULL|4.20-4.0.2-2-2-5|20.4|[0, 2, 2, 2, 5]
4|4.10-1.0.2-2-5-5.3.2|4.10-1.0.2-2-5-5.3|4.10-1.0.2-2-5-5|10.1|10|[0, 2, 2, 5, 5]|0|4|1|[ "2A", "2A", "5A2", "5A2" ]|[3, 2]|[ 3, 1 ]|[ 1, 1 ]|[ [ 2, 2, 3 ] ]|[ 86, 86, 33, 96 ]|[ "b^2a", "b^2a", "b^4", "b" ]|5T2|5|NULL|NULL|NULL|NULL|NULL|4.20-4.0.2-2-2-5|20.4|[0, 2, 2, 2, 5]
4|4.10-2.0.2-2-5-5.1.1|4.10-2.0.2-2-5-5.1|4.10-2.0.2-2-5-5|10.2|10|[0, 2, 2, 5, 5]|0|4|1|[ "2A", "2A", "5A1", "5A-2" ]|[1, 1]|[ 1, 1 ]|[ 1, 1 ]|[ [ 4, 1, 4 ] ]|[ 2045400, 2045400, 818224, 3225600 ]|[ "a^5", "a^5", "a^8", "a^2" ]|10T1|10|NULL|NULL|NULL|NULL|NULL|4.20-4.0.2-2-2-5|20.4|[0, 2, 2, 2, 5]
4|4.10-2.0.2-2-5-5.2.1|4.10-2.0.2-2-5-5.2|4.10-2.0.2-2-5-5|10.2|10|[0, 2, 2, 5, 5]|0|4|1|[ "2A", "2A", "5A-1", "5A2" ]|[2, 1]|[ 2, 1 ]|[ 1, 1 ]|[ [ 4, 1, 4 ] ]|[ 2045400, 2045400, 1636416, 2453760 ]|[ "a^5", "a^5", "a^6", "a^4" ]|10T1|10|NULL|NULL|NULL|NULL|NULL|4.20-4.0.2-2-2-5|20.4|[0, 2, 2, 2, 5]
4|4.12-5.0.6-6-6.1.1|4.12-5.0.6-6-6.1|4.12-5.0.6-6-6|12.5|12|[0, 6, 6, 6]|0|3|0|[ "6A1", "6B-1", "6C1" ]|[1, 1]|[ 1, 1 ]|[ 1, 1 ]|[ [ 1, 1, 5 ], [ 1, 1, 6 ], [ 1, 1, 7 ], [ 1, 1, 8 ] ]|[ 201466010, 87909424, 461477173 ]|[ "b^5", "b^2a", "b^5a" ]|12T2|12|NULL|NULL|NULL|NULL|NULL|4.72-42.0.2-3-12|72.42|[0, 2, 3, 12]
4|4.12-5.0.6-6-6.2.1|4.12-5.0.6-6-6.2|4.12-5.0.6-6-6|12.5|12|[0, 6, 6, 6]|0|3|0|[ "6B1", "6A-1", "6C-1" ]|[2, 1]|[ 2, 1 ]|[ 1, 1 ]|[ [ 1, 1, 5 ], [ 1, 1, 6 ], [ 1, 1, 7 ], [ 1, 1, 8 ] ]|[ 66341893, 435456000, 289374683 ]|[ "b", "b^4a", "ba" ]|12T2|12|NULL|NULL|NULL|NULL|NULL|4.72-42.0.2-3-12|72.42|[0, 2, 3, 12]
4|4.12-2.0.3-12-12.1.1|4.12-2.0.3-12-12.1|4.12-2.0.3-12-12|12.2|12|[0, 3, 12, 12]|0|3|0|[ "3A1", "12A-1", "12A5" ]|[1, 1]|[ 1, 1 ]|[ 1, 1 ]|[ [ 1, 1, 5 ], [ 2, 1, 6 ], [ 1, 1, 7 ] ]|[ 175818816, 307676880, 43954713 ]|[ "a^8", "a^5", "a^11" ]|12T1|12|NULL|NULL|NULL|NULL|NULL|4.72-42.0.2-3-12|72.42|[0, 2, 3, 12]
4|4.12-2.0.3-12-12.2.1|4.12-2.0.3-12-12.2|4.12-2.0.3-12-12|12.2|12|[0, 3, 12, 12]|0|3|0|[ "3A-1", "12A-5", "12A1" ]|[2, 1]|[ 2, 1 ]|[ 1, 1 ]|[ [ 1, 1, 5 ], [ 2, 1, 6 ], [ 1, 1, 7 ] ]|[ 351590400, 439084800, 219773400 ]|[ "a^4", "a", "a^7" ]|12T1|12|NULL|NULL|NULL|NULL|NULL|4.72-42.0.2-3-12|72.42|[0, 2, 3, 12]
4|4.16-9.0.4-4-8.1.1|4.16-9.0.4-4-8.1|4.16-9.0.4-4-8|16.9|16|[0, 4, 4, 8]|0|3|0|[ "4C", "4B", "8A1" ]|[1, 1]|[ 1, 1 ]|[ 1, 1 ]|[ [ 4, 1, 6 ] ]|[ 16811870773975, 9750425967769, 20835614839390 ]|[ "a", "ba", "b^3" ]|16T14|16|NULL|NULL|NULL|NULL|NULL|4.32-19.0.2-4-16|32.19|[0, 2, 4, 16]
4|4.16-9.0.4-4-8.2.1|4.16-9.0.4-4-8.2|4.16-9.0.4-4-8|16.9|16|[0, 4, 4, 8]|0|3|0|[ "4C", "4B", "8A3" ]|[2, 1]|[ 2, 1 ]|[ 1, 1 ]|[ [ 4, 1, 6 ] ]|[ 16811870773975, 15310151958977, 4117495761238 ]|[ "a", "b^3a", "b" ]|16T14|16|NULL|NULL|NULL|NULL|NULL|4.32-19.0.2-4-16|32.19|[0, 2, 4, 16]
4|4.16-1.0.2-16-16.1.1|4.16-1.0.2-16-16.1|4.16-1.0.2-16-16|16.1|16|[0, 2, 16, 16]|0|3|0|[ "2A", "16A1", "16A3" ]|[1, 1]|[ 1, 1 ]|[ 1, 1 ]|[ [ 4, 1, 2 ] ]|[ 1313941673647, 2803205640664, 20841878897281 ]|[ "a^-8", "a^-5", "a^-3" ]|16T1|16|NULL|NULL|NULL|NULL|NULL|4.32-19.0.2-4-16|32.19|[0, 2, 4, 16]
4|4.16-1.0.2-16-16.2.1|4.16-1.0.2-16-16.2|4.16-1.0.2-16-16|16.1|16|[0, 2, 16, 16]|0|3|0|[ "2A", "16A-1", "16A5" ]|[2, 1]|[ 2, 1 ]|[ 1, 1 ]|[ [ 4, 1, 2 ] ]|[ 1313941673647, 9717330106807, 15323696645046 ]|[ "a^-8", "a^-7", "a^-1" ]|16T1|16|NULL|NULL|NULL|NULL|NULL|4.32-19.0.2-4-16|32.19|[0, 2, 4, 16]
4|4.16-1.0.2-16-16.3.1|4.16-1.0.2-16-16.3|4.16-1.0.2-16-16|16.1|16|[0, 2, 16, 16]|0|3|0|[ "2A", "16A-3", "16A-7" ]|[3, 1]|[ 3, 1 ]|[ 1, 1 ]|[ [ 4, 1, 2 ] ]|[ 1313941673647, 4117146578231, 19527937233966 ]|[ "a^-8", "a^3", "a^5" ]|16T1|16|NULL|NULL|NULL|NULL|NULL|4.32-19.0.2-4-16|32.19|[0, 2, 4, 16]
4|4.16-1.0.2-16-16.4.1|4.16-1.0.2-16-16.4|4.16-1.0.2-16-16|16.1|16|[0, 2, 16, 16]|0|3|0|[ "2A", "16A-5", "16A7" ]|[4, 1]|[ 4, 1 ]|[ 1, 1 ]|[ [ 4, 1, 2 ] ]|[ 1313941673647, 8415843200760, 14022289572601 ]|[ "a^-8", "a", "a^7" ]|16T1|16|NULL|NULL|NULL|NULL|NULL|4.32-19.0.2-4-16|32.19|[0, 2, 4, 16]
4|4.18-3.0.3-6-6.1.1|4.18-3.0.3-6-6.1|4.18-3.0.3-6-6|18.3|18|[0, 3, 6, 6]|0|3|0|[ "3B", "6A1", "6A1" ]|[1, 1]|[ 1, 1 ]|[ 1, 1 ]|[ [ 1, 1, 3 ], [ 1, 1, 4 ], [ 1, 2, 8 ] ]|[ 278, 703, 380 ]|[ "ba^4", "b^2a", "ba" ]|6T5|6|NULL|NULL|NULL|NULL|NULL|4.36-12.0.2-6-6|36.12|[0, 2, 6, 6]
4|4.18-3.0.3-6-6.2.1|4.18-3.0.3-6-6.2|4.18-3.0.3-6-6|18.3|18|[0, 3, 6, 6]|0|3|0|[ "3C1", "6A1", "6A-1" ]|[2, 1]|[ 2, 1 ]|[ 2, 1 ]|[ [ 2, 2, 8 ] ]|[ 557, 703, 205 ]|[ "b", "b^2a", "ba^5" ]|6T5|6|NULL|NULL|NULL|NULL|NULL|4.72-40.0.2-4-6|72.40|[0, 2, 4, 6]
4|4.18-3.0.3-6-6.3.1|4.18-3.0.3-6-6.3|4.18-3.0.3-6-6|18.3|18|[0, 3, 6, 6]|0|3|0|[ "3C-1", "6A-1", "6A-1" ]|[3, 1]|[ 3, 1 ]|[ 1, 1 ]|[ [ 1, 1, 3 ], [ 1, 1, 4 ], [ 1, 2, 8 ] ]|[ 506, 431, 600 ]|[ "b^2a^2", "b^2a^5", "a^5" ]|6T5|6|NULL|NULL|NULL|NULL|NULL|4.36-12.0.2-6-6|36.12|[0, 2, 6, 6]
4|4.18-5.0.3-6-6.1.1|4.18-5.0.3-6-6.1|4.18-5.0.3-6-6|18.5|18|[0, 3, 6, 6]|0|3|0|[ "3A1", "6B1", "6B-1" ]|[1, 1]|[ 1, 1 ]|[ 1, 1 ]|[ [ 1, 1, 4 ], [ 1, 1, 7 ], [ 1, 1, 8 ], [ 1, 1, 10 ] ]|[ 4536141360272047, 5642185236727255, 3781378455349801 ]|[ "b^2", "b^3a", "ba^2" ]|18T2|18|NULL|NULL|NULL|NULL|NULL|4.36-12.0.2-6-6|36.12|[0, 2, 6, 6]
4|4.18-5.0.3-6-6.2.1|4.18-5.0.3-6-6.2|4.18-5.0.3-6-6|18.5|18|[0, 3, 6, 6]|0|3|0|[ "3A1", "6C1", "6A1" ]|[2, 1]|[ 2, 1 ]|[ 1, 1 ]|[ [ 1, 1, 3 ], [ 1, 1, 4 ], [ 1, 1, 8 ], [ 1, 1, 10 ] ]|[ 4536141360272047, 3019829055223822, 6382798914637751 ]|[ "b^2", "b^5a", "b^5a^2" ]|18T2|18|NULL|NULL|NULL|NULL|NULL|4.36-12.0.2-6-6|36.12|[0, 2, 6, 6]
4|4.18-5.0.3-6-6.3.1|4.18-5.0.3-6-6.3|4.18-5.0.3-6-6|18.5|18|[0, 3, 6, 6]|0|3|0|[ "3A1", "6D1", "6C-1" ]|[3, 1]|[ 3, 1 ]|[ 1, 1 ]|[ [ 1, 1, 4 ], [ 1, 1, 8 ], [ 1, 1, 9 ], [ 1, 1, 10 ] ]|[ 4536141360272047, 1867781301535422, 1129770514679753 ]|[ "b^2", "b^3a^2", "ba" ]|18T2|18|NULL|NULL|NULL|NULL|NULL|4.36-12.0.2-6-6|36.12|[0, 2, 6, 6]
4|4.18-5.0.3-6-6.4.1|4.18-5.0.3-6-6.4|4.18-5.0.3-6-6|18.5|18|[0, 3, 6, 6]|0|3|0|[ "3A-1", "6A-1", "6B1" ]|[4, 1]|[ 4, 1 ]|[ 1, 1 ]|[ [ 1, 1, 4 ], [ 1, 1, 7 ], [ 1, 1, 8 ], [ 1, 1, 12 ] ]|[ 4135752022331526, 4893142649472000, 5642185236727255 ]|[ "b^4a^2", "b^5", "b^3a" ]|18T2|18|NULL|NULL|NULL|NULL|NULL|4.36-12.0.2-6-6|36.12|[0, 2, 6, 6]
4|4.18-5.0.3-6-6.5.1|4.18-5.0.3-6-6.5|4.18-5.0.3-6-6|18.5|18|[0, 3, 6, 6]|0|3|0|[ "3A-1", "6D1", "6A1" ]|[5, 1]|[ 5, 1 ]|[ 1, 1 ]|[ [ 1, 1, 4 ], [ 1, 1, 8 ], [ 1, 1, 11 ], [ 1, 1, 12 ] ]|[ 4135752022331526, 1867781301535422, 6382798914637751 ]|[ "b^4a^2", "b^3a^2", "b^5a^2" ]|18T2|18|NULL|NULL|NULL|NULL|NULL|4.36-12.0.2-6-6|36.12|[0, 2, 6, 6]
4|4.18-5.0.3-6-6.6.1|4.18-5.0.3-6-6.6|4.18-5.0.3-6-6|18.5|18|[0, 3, 6, 6]|0|3|0|[ "3A-1", "6D-1", "6C-1" ]|[6, 1]|[ 6, 1 ]|[ 1, 1 ]|[ [ 1, 1, 3 ], [ 1, 1, 4 ], [ 1, 1, 8 ], [ 1, 1, 12 ] ]|[ 4135752022331526, 2268070923721087, 1129770514679753 ]|[ "b^4a^2", "b", "ba" ]|18T2|18|NULL|NULL|NULL|NULL|NULL|4.36-12.0.2-6-6|36.12|[0, 2, 6, 6]
4|4.18-5.0.3-6-6.7.1|4.18-5.0.3-6-6.7|4.18-5.0.3-6-6|18.5|18|[0, 3, 6, 6]|0|3|0|[ "3B1", "6A-1", "6D1" ]|[7, 1]|[ 7, 1 ]|[ 1, 1 ]|[ [ 1, 1, 4 ], [ 1, 1, 9 ], [ 1, 1, 10 ], [ 1, 1, 12 ] ]|[ 772781599687558, 4893142649472000, 1867781301535422 ]|[ "b^4a", "b^5", "b^3a^2" ]|18T2|18|NULL|NULL|NULL|NULL|NULL|4.36-12.0.2-6-6|36.12|[0, 2, 6, 6]
4|4.18-5.0.3-6-6.8.1|4.18-5.0.3-6-6.8|4.18-5.0.3-6-6|18.5|18|[0, 3, 6, 6]|0|3|0|[ "3B1", "6B1", "6C1" ]|[8, 1]|[ 8, 1 ]|[ 1, 1 ]|[ [ 1, 1, 4 ], [ 1, 1, 10 ], [ 1, 1, 11 ], [ 1, 1, 12 ] ]|[ 772781599687558, 5642185236727255, 3019829055223822 ]|[ "b^4a", "b^3a", "b^5a" ]|18T2|18|NULL|NULL|NULL|NULL|NULL|4.36-12.0.2-6-6|36.12|[0, 2, 6, 6]
4|4.18-5.0.3-6-6.9.1|4.18-5.0.3-6-6.9|4.18-5.0.3-6-6|18.5|18|[0, 3, 6, 6]|0|3|0|[ "3B1", "6D-1", "6B-1" ]|[9, 1]|[ 9, 1 ]|[ 1, 1 ]|[ [ 1, 1, 3 ], [ 1, 1, 4 ], [ 1, 1, 10 ], [ 1, 1, 12 ] ]|[ 772781599687558, 2268070923721087, 3781378455349801 ]|[ "b^4a", "b", "ba^2" ]|18T2|18|NULL|NULL|NULL|NULL|NULL|4.36-12.0.2-6-6|36.12|[0, 2, 6, 6]
4|4.18-5.0.3-6-6.10.1|4.18-5.0.3-6-6.10|4.18-5.0.3-6-6|18.5|18|[0, 3, 6, 6]|0|3|0|[ "3B-1", "6B1", "6A1" ]|[10, 1]|[ 10, 1 ]|[ 1, 1 ]|[ [ 1, 1, 4 ], [ 1, 1, 8 ], [ 1, 1, 9 ], [ 1, 1, 10 ] ]|[ 2625072293490480, 5642185236727255, 6382798914637751 ]|[ "b^4", "b^3a", "b^5a^2" ]|18T2|18|NULL|NULL|NULL|NULL|NULL|4.36-12.0.2-6-6|36.12|[0, 2, 6, 6]
4|4.18-5.0.3-6-6.11.1|4.18-5.0.3-6-6.11|4.18-5.0.3-6-6|18.5|18|[0, 3, 6, 6]|0|3|0|[ "3B-1", "6B-1", "6C-1" ]|[11, 1]|[ 11, 1 ]|[ 1, 1 ]|[ [ 1, 1, 3 ], [ 1, 1, 4 ], [ 1, 1, 8 ], [ 1, 1, 10 ] ]|[ 2625072293490480, 3781378455349801, 1129770514679753 ]|[ "b^4", "ba^2", "ba" ]|18T2|18|NULL|NULL|NULL|NULL|NULL|4.36-12.0.2-6-6|36.12|[0, 2, 6, 6]
4|4.18-5.0.3-6-6.12.1|4.18-5.0.3-6-6.12|4.18-5.0.3-6-6|18.5|18|[0, 3, 6, 6]|0|3|0|[ "3B-1", "6D1", "6C1" ]|[12, 1]|[ 12, 1 ]|[ 1, 1 ]|[ [ 1, 1, 4 ], [ 1, 1, 7 ], [ 1, 1, 8 ], [ 1, 1, 10 ] ]|[ 2625072293490480, 1867781301535422, 3019829055223822 ]|[ "b^4", "b^3a^2", "b^5a" ]|18T2|18|NULL|NULL|NULL|NULL|NULL|4.36-12.0.2-6-6|36.12|[0, 2, 6, 6]
4|4.18-5.0.3-6-6.13.1|4.18-5.0.3-6-6.13|4.18-5.0.3-6-6|18.5|18|[0, 3, 6, 6]|0|3|0|[ "3C1", "6A-1", "6C1" ]|[13, 1]|[ 13, 1 ]|[ 1, 1 ]|[ [ 1, 1, 3 ], [ 1, 1, 4 ], [ 1, 1, 10 ], [ 1, 1, 12 ] ]|[ 6025810078753624, 4893142649472000, 3019829055223822 ]|[ "b^2a^2", "b^5", "b^5a" ]|18T2|18|NULL|NULL|NULL|NULL|NULL|4.36-12.0.2-6-6|36.12|[0, 2, 6, 6]
4|4.18-5.0.3-6-6.14.1|4.18-5.0.3-6-6.14|4.18-5.0.3-6-6|18.5|18|[0, 3, 6, 6]|0|3|0|[ "3C1", "6D1", "6B-1" ]|[14, 1]|[ 14, 1 ]|[ 1, 1 ]|[ [ 1, 1, 4 ], [ 1, 1, 10 ], [ 1, 1, 11 ], [ 1, 1, 12 ] ]|[ 6025810078753624, 1867781301535422, 3781378455349801 ]|[ "b^2a^2", "b^3a^2", "ba^2" ]|18T2|18|NULL|NULL|NULL|NULL|NULL|4.36-12.0.2-6-6|36.12|[0, 2, 6, 6]
4|4.18-5.0.3-6-6.15.1|4.18-5.0.3-6-6.15|4.18-5.0.3-6-6|18.5|18|[0, 3, 6, 6]|0|3|0|[ "3C1", "6D-1", "6B1" ]|[15, 1]|[ 15, 1 ]|[ 1, 1 ]|[ [ 1, 1, 4 ], [ 1, 1, 9 ], [ 1, 1, 10 ], [ 1, 1, 12 ] ]|[ 6025810078753624, 2268070923721087, 5642185236727255 ]|[ "b^2a^2", "b", "b^3a" ]|18T2|18|NULL|NULL|NULL|NULL|NULL|4.36-12.0.2-6-6|36.12|[0, 2, 6, 6]
4|4.18-5.0.3-6-6.16.1|4.18-5.0.3-6-6.16|4.18-5.0.3-6-6|18.5|18|[0, 3, 6, 6]|0|3|0|[ "3C-1", "6A-1", "6B-1" ]|[16, 1]|[ 16, 1 ]|[ 1, 1 ]|[ [ 1, 1, 7 ], [ 1, 1, 8 ], [ 1, 1, 10 ], [ 1, 1, 12 ] ]|[ 5287799296253208, 4893142649472000, 3781378455349801 ]|[ "a", "b^5", "ba^2" ]|18T2|18|NULL|NULL|NULL|NULL|NULL|4.36-12.0.2-6-6|36.12|[0, 2, 6, 6]
4|4.18-5.0.3-6-6.17.1|4.18-5.0.3-6-6.17|4.18-5.0.3-6-6|18.5|18|[0, 3, 6, 6]|0|3|0|[ "3C-1", "6C1", "6C-1" ]|[17, 1]|[ 17, 1 ]|[ 1, 1 ]|[ [ 1, 1, 8 ], [ 1, 1, 10 ], [ 1, 1, 11 ], [ 1, 1, 12 ] ]|[ 5287799296253208, 3019829055223822, 1129770514679753 ]|[ "a", "b^5a", "ba" ]|18T2|18|NULL|NULL|NULL|NULL|NULL|4.36-12.0.2-6-6|36.12|[0, 2, 6, 6]
4|4.18-5.0.3-6-6.18.1|4.18-5.0.3-6-6.18|4.18-5.0.3-6-6|18.5|18|[0, 3, 6, 6]|0|3|0|[ "3C-1", "6D-1", "6A1" ]|[18, 1]|[ 18, 1 ]|[ 1, 1 ]|[ [ 1, 1, 8 ], [ 1, 1, 9 ], [ 1, 1, 10 ], [ 1, 1, 12 ] ]|[ 5287799296253208, 2268070923721087, 6382798914637751 ]|[ "a", "b", "b^5a^2" ]|18T2|18|NULL|NULL|NULL|NULL|NULL|4.36-12.0.2-6-6|36.12|[0, 2, 6, 6]
