total_label|passport_label|con|con_label|connected_genvec
5.32-2.0.4.4.4.1.1|5.32-2.0.4.4.4.1|[ 9, 16, 17 ]|[ 4A-1, 4A1, 4E1 ]|[ c, c^-2a^-1, ca ]
5.32-2.0.4.4.4.2.1|5.32-2.0.4.4.4.2|[ 9, 15, 20 ]|[ 4A-1, 4E-1, 4B-1 ]|[ c, c^-2a, ca^-1 ]
5.32-2.0.4.4.4.3.1|5.32-2.0.4.4.4.3|[ 9, 14, 19 ]|[ 4A-1, 4F1, 4D1 ]|[ c, a^-1, c^-1a ]
5.32-2.0.4.4.4.4.1|5.32-2.0.4.4.4.4|[ 9, 13, 18 ]|[ 4A-1, 4F-1, 4D-1 ]|[ c, a, c^-1a^-1 ]
5.32-2.0.4.4.4.5.1|5.32-2.0.4.4.4.5|[ 10, 16, 19 ]|[ 4B1, 4A1, 4D1 ]|[ c^-1, c^-2a^-1, c^-1a ]
5.32-2.0.4.4.4.6.1|5.32-2.0.4.4.4.6|[ 10, 15, 18 ]|[ 4B1, 4E-1, 4D-1 ]|[ c^-1, c^-2a, c^-1a^-1 ]
5.32-2.0.4.4.4.7.1|5.32-2.0.4.4.4.7|[ 10, 14, 17 ]|[ 4B1, 4F1, 4E1 ]|[ c^-1, a^-1, ca ]
5.32-2.0.4.4.4.8.1|5.32-2.0.4.4.4.8|[ 10, 13, 20 ]|[ 4B1, 4F-1, 4B-1 ]|[ c^-1, a, ca^-1 ]
5.32-2.0.4.4.4.9.1|5.32-2.0.4.4.4.9|[ 11, 16, 20 ]|[ 4C1, 4A1, 4B-1 ]|[ ca^-2, c^-2a^-1, ca^-1 ]
5.32-2.0.4.4.4.10.1|5.32-2.0.4.4.4.10|[ 11, 15, 17 ]|[ 4C1, 4E-1, 4E1 ]|[ ca^-2, c^-2a, ca ]
5.32-2.0.4.4.4.11.1|5.32-2.0.4.4.4.11|[ 11, 14, 18 ]|[ 4C1, 4F1, 4D-1 ]|[ ca^-2, a^-1, c^-1a^-1 ]
5.32-2.0.4.4.4.12.1|5.32-2.0.4.4.4.12|[ 11, 13, 19 ]|[ 4C1, 4F-1, 4D1 ]|[ ca^-2, a, c^-1a ]
5.32-2.0.4.4.4.13.1|5.32-2.0.4.4.4.13|[ 12, 16, 18 ]|[ 4C-1, 4A1, 4D-1 ]|[ c^-1a^-2, c^-2a^-1, c^-1a^-1 ]
5.32-2.0.4.4.4.14.1|5.32-2.0.4.4.4.14|[ 12, 15, 19 ]|[ 4C-1, 4E-1, 4D1 ]|[ c^-1a^-2, c^-2a, c^-1a ]
5.32-2.0.4.4.4.15.1|5.32-2.0.4.4.4.15|[ 12, 14, 20 ]|[ 4C-1, 4F1, 4B-1 ]|[ c^-1a^-2, a^-1, ca^-1 ]
5.32-2.0.4.4.4.16.1|5.32-2.0.4.4.4.16|[ 12, 13, 17 ]|[ 4C-1, 4F-1, 4E1 ]|[ c^-1a^-2, a, ca ]
5.32-6.0.4.4.4.1.1|5.32-6.0.4.4.4.1|[ 7, 8, 10 ]|[ 4C1, 4A, 4C-1 ]|[ c, a, c^-1a^-1 ]
5.32-6.0.4.4.4.2.1|5.32-6.0.4.4.4.2|[ 7, 9, 11 ]|[ 4C1, 4B1, 4B-1 ]|[ c, a^-1, c^-1a ]
5.32-5.0.2.8.8.1.1|5.32-5.0.2.8.8.1|[ 6, 16, 19 ]|[ 2D, 8B1, 8A-3 ]|[ c^-4a, c^-1, c^-3ba ]
5.32-5.0.2.8.8.2.1|5.32-5.0.2.8.8.2|[ 6, 13, 18 ]|[ 2D, 8B-1, 8A1 ]|[ c^-4a, c, c^3ba ]
5.32-5.0.2.8.8.3.1|5.32-5.0.2.8.8.3|[ 6, 15, 20 ]|[ 2D, 8B3, 8A-1 ]|[ c^-4a, c^-3, c^-1ba ]
5.32-5.0.2.8.8.4.1|5.32-5.0.2.8.8.4|[ 6, 14, 17 ]|[ 2D, 8B-3, 8A3 ]|[ c^-4a, c^3, cba ]
5.32-5.0.2.8.8.5.1|5.32-5.0.2.8.8.5|[ 5, 16, 17 ]|[ 2E, 8B1, 8A3 ]|[ a, c^-1, cba ]
5.32-5.0.2.8.8.6.1|5.32-5.0.2.8.8.6|[ 5, 13, 20 ]|[ 2E, 8B-1, 8A-1 ]|[ a, c, c^-1ba ]
5.32-5.0.2.8.8.7.1|5.32-5.0.2.8.8.7|[ 5, 15, 18 ]|[ 2E, 8B3, 8A1 ]|[ a, c^-3, c^3ba ]
5.32-5.0.2.8.8.8.1|5.32-5.0.2.8.8.8|[ 5, 14, 19 ]|[ 2E, 8B-3, 8A-3 ]|[ a, c^3, c^-3ba ]
5.32-7.0.2.8.8.1.1|5.32-7.0.2.8.8.1|[ 4, 9, 10 ]|[ 2C, 8A1, 8B-1 ]|[ a, c^3, cba ]
5.32-7.0.2.8.8.2.1|5.32-7.0.2.8.8.2|[ 4, 8, 11 ]|[ 2C, 8B1, 8A-1 ]|[ a, c, c^-1ba ]
5.32-7.0.2.8.8.3.1|5.32-7.0.2.8.8.3|[ 5, 9, 11 ]|[ 2D, 8A1, 8A-1 ]|[ c^2a, c^3, c^3ba ]
5.32-7.0.2.8.8.4.1|5.32-7.0.2.8.8.4|[ 5, 8, 10 ]|[ 2D, 8B1, 8B-1 ]|[ c^2a, c, cba ]
5.32-27.0.2.2.2.4.1.1|5.32-27.0.2.2.2.4.1|[ 5, 9, 11, 13 ]|[ 2D, 2E, 2J, 4B ]|[ b, a, d^-1b, dca ]
5.32-27.0.2.2.2.4.1.2|5.32-27.0.2.2.2.4.1|[ 5, 9, 11, 13 ]|[ 2D, 2E, 2J, 4B ]|[ b, ca, d^-1b, da ]
5.32-27.0.2.2.2.4.2.1|5.32-27.0.2.2.2.4.2|[ 5, 7, 11, 14 ]|[ 2D, 2F, 2J, 4A ]|[ b, ba, d^-1b, d^-1cba ]
5.32-27.0.2.2.2.4.2.2|5.32-27.0.2.2.2.4.2|[ 5, 7, 11, 14 ]|[ 2D, 2F, 2J, 4A ]|[ b, d^-2cba, d^-1b, dba ]
5.32-27.0.2.2.2.4.3.1|5.32-27.0.2.2.2.4.3|[ 5, 8, 11, 14 ]|[ 2D, 2H, 2J, 4A ]|[ b, cba, d^-1b, d^-1ba ]
5.32-27.0.2.2.2.4.3.2|5.32-27.0.2.2.2.4.3|[ 5, 8, 11, 14 ]|[ 2D, 2H, 2J, 4A ]|[ b, d^-2ba, d^-1b, dcba ]
5.32-27.0.2.2.2.4.4.1|5.32-27.0.2.2.2.4.4|[ 5, 10, 11, 13 ]|[ 2D, 2I, 2J, 4B ]|[ b, d^-2a, d^-1b, d^-1ca ]
5.32-27.0.2.2.2.4.4.2|5.32-27.0.2.2.2.4.4|[ 5, 10, 11, 13 ]|[ 2D, 2I, 2J, 4B ]|[ b, d^-2ca, d^-1b, d^-1a ]
5.32-27.0.2.2.2.4.5.1|5.32-27.0.2.2.2.4.5|[ 7, 9, 11, 12 ]|[ 2F, 2E, 2J, 4C ]|[ ba, a, d^-1b, d ]
5.32-27.0.2.2.2.4.5.2|5.32-27.0.2.2.2.4.5|[ 7, 9, 11, 12 ]|[ 2F, 2E, 2J, 4C ]|[ ba, ca, d^-1b, dc ]
5.32-27.0.2.2.2.4.6.1|5.32-27.0.2.2.2.4.6|[ 7, 10, 11, 12 ]|[ 2F, 2I, 2J, 4C ]|[ ba, d^-2a, d^-1b, d^-1 ]
5.32-27.0.2.2.2.4.6.2|5.32-27.0.2.2.2.4.6|[ 7, 10, 11, 12 ]|[ 2F, 2I, 2J, 4C ]|[ ba, d^-2ca, d^-1b, d^-1c ]
5.32-27.0.2.2.2.4.7.1|5.32-27.0.2.2.2.4.7|[ 6, 9, 11, 13 ]|[ 2G, 2E, 2J, 4B ]|[ d^-2cb, a, d^-1b, d^-1a ]
5.32-27.0.2.2.2.4.7.2|5.32-27.0.2.2.2.4.7|[ 6, 9, 11, 13 ]|[ 2G, 2E, 2J, 4B ]|[ d^-2cb, ca, d^-1b, d^-1ca ]
5.32-27.0.2.2.2.4.8.1|5.32-27.0.2.2.2.4.8|[ 6, 7, 11, 14 ]|[ 2G, 2F, 2J, 4A ]|[ d^-2cb, ba, d^-1b, dba ]
5.32-27.0.2.2.2.4.8.2|5.32-27.0.2.2.2.4.8|[ 6, 7, 11, 14 ]|[ 2G, 2F, 2J, 4A ]|[ d^-2cb, d^-2cba, d^-1b, d^-1cba ]
5.32-27.0.2.2.2.4.9.1|5.32-27.0.2.2.2.4.9|[ 6, 8, 11, 14 ]|[ 2G, 2H, 2J, 4A ]|[ d^-2cb, cba, d^-1b, dcba ]
5.32-27.0.2.2.2.4.9.2|5.32-27.0.2.2.2.4.9|[ 6, 8, 11, 14 ]|[ 2G, 2H, 2J, 4A ]|[ d^-2cb, d^-2ba, d^-1b, d^-1ba ]
5.32-27.0.2.2.2.4.10.1|5.32-27.0.2.2.2.4.10|[ 6, 10, 11, 13 ]|[ 2G, 2I, 2J, 4B ]|[ d^-2cb, d^-2a, d^-1b, da ]
5.32-27.0.2.2.2.4.10.2|5.32-27.0.2.2.2.4.10|[ 6, 10, 11, 13 ]|[ 2G, 2I, 2J, 4B ]|[ d^-2cb, d^-2ca, d^-1b, dca ]
5.32-27.0.2.2.2.4.11.1|5.32-27.0.2.2.2.4.11|[ 8, 9, 11, 12 ]|[ 2H, 2E, 2J, 4C ]|[ d^-2ba, a, d^-1b, d^-1 ]
5.32-27.0.2.2.2.4.11.2|5.32-27.0.2.2.2.4.11|[ 8, 9, 11, 12 ]|[ 2H, 2E, 2J, 4C ]|[ d^-2ba, ca, d^-1b, d^-1c ]
5.32-27.0.2.2.2.4.12.1|5.32-27.0.2.2.2.4.12|[ 8, 10, 11, 12 ]|[ 2H, 2I, 2J, 4C ]|[ d^-2ba, d^-2a, d^-1b, d ]
5.32-27.0.2.2.2.4.12.2|5.32-27.0.2.2.2.4.12|[ 8, 10, 11, 12 ]|[ 2H, 2I, 2J, 4C ]|[ d^-2ba, d^-2ca, d^-1b, dc ]
5.32-28.0.2.2.2.4.1.1|5.32-28.0.2.2.2.4.1|[ 6, 7, 8, 11 ]|[ 2D, 2F, 2G, 4A ]|[ c^-2a, c^-1b^-1a, b^-1a, ca ]
5.32-28.0.2.2.2.4.1.2|5.32-28.0.2.2.2.4.1|[ 6, 7, 8, 11 ]|[ 2D, 2F, 2G, 4A ]|[ c^-2a, c^-1b^-1a, c^-2ba, c^-1b^-2a ]
5.32-28.0.2.2.2.4.2.1|5.32-28.0.2.2.2.4.2|[ 6, 7, 8, 12 ]|[ 2D, 2F, 2G, 4B ]|[ c^-2a, c^-1b^-1a, ba, cb^-2a ]
5.32-28.0.2.2.2.4.2.2|5.32-28.0.2.2.2.4.2|[ 6, 7, 8, 12 ]|[ 2D, 2F, 2G, 4B ]|[ c^-2a, c^-1b^-1a, c^-2b^-1a, c^-1a ]
5.32-28.0.2.2.2.4.3.1|5.32-28.0.2.2.2.4.3|[ 5, 7, 8, 11 ]|[ 2E, 2F, 2G, 4A ]|[ a, c^-1b^-1a, ba, c^-1b^-2a ]
5.32-28.0.2.2.2.4.3.2|5.32-28.0.2.2.2.4.3|[ 5, 7, 8, 11 ]|[ 2E, 2F, 2G, 4A ]|[ a, c^-1b^-1a, c^-2b^-1a, ca ]
5.32-28.0.2.2.2.4.4.1|5.32-28.0.2.2.2.4.4|[ 5, 7, 8, 12 ]|[ 2E, 2F, 2G, 4B ]|[ a, c^-1b^-1a, b^-1a, c^-1a ]
5.32-28.0.2.2.2.4.4.2|5.32-28.0.2.2.2.4.4|[ 5, 7, 8, 12 ]|[ 2E, 2F, 2G, 4B ]|[ a, c^-1b^-1a, c^-2ba, cb^-2a ]
5.32-43.0.2.2.2.4.1.1|5.32-43.0.2.2.2.4.1|[ 4, 5, 6, 9 ]|[ 2D, 2E, 2C, 4C ]|[ c^-2ba, c^-4a, c^-3ba, c^3a ]
5.32-43.0.2.2.2.4.1.2|5.32-43.0.2.2.2.4.1|[ 4, 5, 6, 9 ]|[ 2D, 2E, 2C, 4C ]|[ c^-2ba, c^-4a, c^-1ba, c^-3a ]
5.32-43.0.2.2.2.4.1.3|5.32-43.0.2.2.2.4.1|[ 4, 5, 6, 9 ]|[ 2D, 2E, 2C, 4C ]|[ c^-2ba, c^-2a, c^-1ba, c^3a ]
5.32-43.0.2.2.2.4.1.4|5.32-43.0.2.2.2.4.1|[ 4, 5, 6, 9 ]|[ 2D, 2E, 2C, 4C ]|[ c^-2ba, c^2a, c^-1ba, c^-1a ]
5.40-5.0.2.4.20.1.1|5.40-5.0.2.4.20.1|[ 4, 7, 13 ]|[ 2B, 4B1, 20A1 ]|[ b^10a, b^9a, b ]
5.40-5.0.2.4.20.2.1|5.40-5.0.2.4.20.2|[ 4, 7, 16 ]|[ 2B, 4B1, 20A-3 ]|[ b^10a, b^17a, b^13 ]
5.40-5.0.2.4.20.3.1|5.40-5.0.2.4.20.3|[ 4, 8, 14 ]|[ 2B, 4B-1, 20A-1 ]|[ b^10a, b^7a, b^3 ]
5.40-5.0.2.4.20.4.1|5.40-5.0.2.4.20.4|[ 4, 8, 15 ]|[ 2B, 4B-1, 20A3 ]|[ b^10a, b^19a, b^11 ]
5.40-5.0.2.4.20.5.1|5.40-5.0.2.4.20.5|[ 3, 7, 14 ]|[ 2C, 4B1, 20A-1 ]|[ a, b^17a, b^3 ]
5.40-5.0.2.4.20.6.1|5.40-5.0.2.4.20.6|[ 3, 7, 15 ]|[ 2C, 4B1, 20A3 ]|[ a, b^9a, b^11 ]
5.40-5.0.2.4.20.7.1|5.40-5.0.2.4.20.7|[ 3, 8, 13 ]|[ 2C, 4B-1, 20A1 ]|[ a, b^19a, b ]
5.40-5.0.2.4.20.8.1|5.40-5.0.2.4.20.8|[ 3, 8, 16 ]|[ 2C, 4B-1, 20A-3 ]|[ a, b^7a, b^13 ]
5.48-30.0.3.4.4.1.1|5.48-30.0.3.4.4.1|[ 5, 8, 9 ]|[ 3A, 4A-1, 4A1 ]|[ b^2, dca, dba^-1 ]
5.48-30.0.3.4.4.2.1|5.48-30.0.3.4.4.2|[ 5, 6, 9 ]|[ 3A, 4B1, 4A1 ]|[ b^2, da, dcba^-1 ]
5.48-30.0.3.4.4.3.1|5.48-30.0.3.4.4.3|[ 5, 7, 8 ]|[ 3A, 4B-1, 4A-1 ]|[ b^2, da^-1, dcba ]
5.48-49.0.2.6.6.1.1|5.48-49.0.2.6.6.1|[ 6, 13, 16 ]|[ 2D, 6B1, 6C1 ]|[ db^3, b^4a, db^5a ]
5.48-49.0.2.6.6.2.1|5.48-49.0.2.6.6.2|[ 6, 14, 15 ]|[ 2D, 6B-1, 6A1 ]|[ db^3, b^2a, dba ]
5.48-49.0.2.6.6.3.1|5.48-49.0.2.6.6.3|[ 8, 11, 14 ]|[ 2E, 6A-1, 6B-1 ]|[ db^3a, b, db^2a ]
5.48-49.0.2.6.6.4.1|5.48-49.0.2.6.6.4|[ 8, 12, 13 ]|[ 2E, 6C-1, 6B1 ]|[ db^3a, b^5, db^4a ]
5.48-49.0.2.6.6.5.1|5.48-49.0.2.6.6.5|[ 7, 11, 16 ]|[ 2G, 6A-1, 6C1 ]|[ da, b, db^5a ]
5.48-49.0.2.6.6.6.1|5.48-49.0.2.6.6.6|[ 7, 12, 15 ]|[ 2G, 6C-1, 6A1 ]|[ da, b^5, dba ]
5.48-14.0.2.4.12.1.1|5.48-14.0.2.4.12.1|[ 6, 11, 18 ]|[ 2D, 4B1, 12A1 ]|[ c^6a, c^7ba, c^11b ]
5.48-14.0.2.4.12.2.1|5.48-14.0.2.4.12.2|[ 6, 11, 17 ]|[ 2D, 4B1, 12A5 ]|[ c^6a, c^11ba, c^7b ]
5.48-14.0.2.4.12.3.1|5.48-14.0.2.4.12.3|[ 6, 10, 15 ]|[ 2D, 4B-1, 12A-1 ]|[ c^6a, ca, c^5 ]
5.48-14.0.2.4.12.4.1|5.48-14.0.2.4.12.4|[ 6, 10, 16 ]|[ 2D, 4B-1, 12A-5 ]|[ c^6a, c^5a, c ]
5.48-14.0.2.4.12.5.1|5.48-14.0.2.4.12.5|[ 5, 11, 15 ]|[ 2E, 4B1, 12A-1 ]|[ a, c^11ba, cb ]
5.48-14.0.2.4.12.6.1|5.48-14.0.2.4.12.6|[ 5, 11, 16 ]|[ 2E, 4B1, 12A-5 ]|[ a, c^7ba, c^5b ]
5.48-14.0.2.4.12.7.1|5.48-14.0.2.4.12.7|[ 5, 10, 18 ]|[ 2E, 4B-1, 12A1 ]|[ a, c^5a, c^7 ]
5.48-14.0.2.4.12.8.1|5.48-14.0.2.4.12.8|[ 5, 10, 17 ]|[ 2E, 4B-1, 12A5 ]|[ a, ca, c^11 ]
5.48-48.0.2.2.2.3.1.1|5.48-48.0.2.2.2.3.1|[ 4, 5, 6, 7 ]|[ 2C, 2E, 2D, 3A ]|[ cb^3, a, ba, cb^2 ]
5.48-48.0.2.2.2.3.1.2|5.48-48.0.2.2.2.3.1|[ 4, 5, 6, 7 ]|[ 2C, 2E, 2D, 3A ]|[ cb^3, a, b^5a, cb^4 ]
5.48-48.0.2.2.2.3.1.3|5.48-48.0.2.2.2.3.1|[ 4, 5, 6, 7 ]|[ 2C, 2E, 2D, 3A ]|[ cb^3, b^4a, b^3a, cb^4 ]
5.60-5.0.3.3.5.1.1|5.60-5.0.3.3.5.1|[ 3, 3, 5 ]|[ 3A, 3A, 5A1 ]|[ (1, 4, 5), (2, 3, 5), (1, 5, 3, 2, 4) ]
5.60-5.0.3.3.5.2.1|5.60-5.0.3.3.5.2|[ 3, 3, 4 ]|[ 3A, 3A, 5A2 ]|[ (1, 4, 5), (1, 3, 2), (1, 2, 3, 5, 4) ]
5.64-8.0.2.4.8.1.1|5.64-8.0.2.4.8.1|[ 7, 12, 16 ]|[ 2F, 4B, 8A3 ]|[ b^-1a^-2, a^-1, b^-1a^-1 ]
5.64-8.0.2.4.8.2.1|5.64-8.0.2.4.8.2|[ 7, 12, 18 ]|[ 2F, 4B, 8A-3 ]|[ b^-1a^-2, c^-2b^-2a^-1, c^-2ba^-1 ]
5.64-8.0.2.4.8.3.1|5.64-8.0.2.4.8.3|[ 7, 14, 16 ]|[ 2F, 4C1, 8A3 ]|[ b^-1a^-2, b^-2a^-1, ba^-1 ]
5.64-8.0.2.4.8.4.1|5.64-8.0.2.4.8.4|[ 7, 14, 18 ]|[ 2F, 4C1, 8A-3 ]|[ b^-1a^-2, c^-2a^-1, c^-2b^-1a^-1 ]
5.64-8.0.2.4.8.5.1|5.64-8.0.2.4.8.5|[ 7, 13, 19 ]|[ 2F, 4C-1, 8A1 ]|[ b^-1a^-2, b^-2a, ba ]
5.64-8.0.2.4.8.6.1|5.64-8.0.2.4.8.6|[ 7, 13, 17 ]|[ 2F, 4C-1, 8A-1 ]|[ b^-1a^-2, c^-2a, c^-2b^-1a ]
5.64-8.0.2.4.8.7.1|5.64-8.0.2.4.8.7|[ 7, 11, 19 ]|[ 2F, 4D-1, 8A1 ]|[ b^-1a^-2, a, b^-1a ]
5.64-8.0.2.4.8.8.1|5.64-8.0.2.4.8.8|[ 7, 11, 17 ]|[ 2F, 4D-1, 8A-1 ]|[ b^-1a^-2, c^-2b^-2a, c^-2ba ]
5.64-32.0.2.4.8.1.1|5.64-32.0.2.4.8.1|[ 6, 10, 13 ]|[ 2C, 4B, 8A-1 ]|[ d^-1a^-2, a, d^-1a ]
5.64-32.0.2.4.8.2.1|5.64-32.0.2.4.8.2|[ 6, 11, 12 ]|[ 2C, 4C1, 8A1 ]|[ d^-1a^-2, a^-1, d^-1a^-1 ]
5.64-32.0.2.4.8.3.1|5.64-32.0.2.4.8.3|[ 7, 10, 13 ]|[ 2E, 4B, 8A-1 ]|[ d^-1ca^-2, a, d^-1ca ]
5.64-32.0.2.4.8.4.1|5.64-32.0.2.4.8.4|[ 7, 11, 12 ]|[ 2E, 4C1, 8A1 ]|[ d^-1ca^-2, a^-1, d^-1ca^-1 ]
5.80-49.0.2.5.5.1.1|5.80-49.0.2.5.5.1|[ 3, 5, 8 ]|[ 2A, 5A-1, 5A1 ]|[ db, a, dba^4 ]
5.80-49.0.2.5.5.2.1|5.80-49.0.2.5.5.2|[ 3, 6, 7 ]|[ 2A, 5A2, 5A-2 ]|[ db, a^2, dba^3 ]
5.80-49.0.2.5.5.3.1|5.80-49.0.2.5.5.3|[ 2, 5, 8 ]|[ 2B, 5A-1, 5A1 ]|[ dc, a, dca^4 ]
5.80-49.0.2.5.5.4.1|5.80-49.0.2.5.5.4|[ 2, 6, 7 ]|[ 2B, 5A2, 5A-2 ]|[ dc, a^2, dca^3 ]
5.80-49.0.2.5.5.5.1|5.80-49.0.2.5.5.5|[ 4, 5, 8 ]|[ 2C, 5A-1, 5A1 ]|[ ec, a, eca^4 ]
5.80-49.0.2.5.5.6.1|5.80-49.0.2.5.5.6|[ 4, 6, 7 ]|[ 2C, 5A2, 5A-2 ]|[ ec, a^2, eca^3 ]
5.96-3.0.3.3.4.1.1|5.96-3.0.3.3.4.1|[ 5, 6, 9 ]|[ 3A1, 3A-1, 4A1 ]|[ a, cb^-1a^2, cb ]
5.96-3.0.3.3.4.2.1|5.96-3.0.3.3.4.2|[ 5, 6, 7 ]|[ 3A1, 3A-1, 4A-1 ]|[ a, d^-2b^-1a^2, d^-2b ]
5.96-3.0.3.3.4.3.1|5.96-3.0.3.3.4.3|[ 5, 6, 8 ]|[ 3A1, 3A-1, 4B1 ]|[ a, d^-2cba^2, d^-2cb^-1 ]
5.96-3.0.3.3.4.4.1|5.96-3.0.3.3.4.4|[ 5, 6, 10 ]|[ 3A1, 3A-1, 4B-1 ]|[ a, ba^2, b^-1 ]
5.96-195.0.2.4.6.1.1|5.96-195.0.2.4.6.1|[ 7, 11, 13 ]|[ 2F, 4A, 6A ]|[ a, edc^5a, ec ]
5.96-195.0.2.4.6.2.1|5.96-195.0.2.4.6.2|[ 7, 11, 14 ]|[ 2F, 4A, 6B1 ]|[ a, eca, edc^5 ]
5.160-234.0.2.4.5.1.1|5.160-234.0.2.4.5.1|[ 5, 8, 9 ]|[ 2D, 4A, 5A1 ]|[ a, fedba, fb^4 ]
5.160-234.0.2.4.5.2.1|5.160-234.0.2.4.5.2|[ 5, 8, 10 ]|[ 2D, 4A, 5A2 ]|[ a, eb^3a, ecb^2 ]
5.160-234.0.2.4.5.3.1|5.160-234.0.2.4.5.3|[ 5, 6, 9 ]|[ 2D, 4B, 5A1 ]|[ a, fdba, edb^4 ]
5.160-234.0.2.4.5.4.1|5.160-234.0.2.4.5.4|[ 5, 6, 10 ]|[ 2D, 4B, 5A2 ]|[ a, dcb^3a, fecb^2 ]
5.160-234.0.2.4.5.5.1|5.160-234.0.2.4.5.5|[ 5, 7, 9 ]|[ 2D, 4C, 5A1 ]|[ a, eba, fedb^4 ]
5.160-234.0.2.4.5.6.1|5.160-234.0.2.4.5.6|[ 5, 7, 10 ]|[ 2D, 4C, 5A2 ]|[ a, edcb^3a, fb^2 ]
5.2-1.1.2.2.2.2.2.2.2.2.1.1|5.2-1.1.2.2.2.2.2.2.2.2.1|[ 2, 2, 2, 2, 2, 2, 2, 2 ]|[ 2A, 2A, 2A, 2A, 2A, 2A, 2A, 2A ]|[ a, Id(G), a, a, a, a, a, a, a, a ]
5.3-1.1.3.3.3.3.1.1|5.3-1.1.3.3.3.3.1|[ 2, 2, 3, 3 ]|[ 3A-1, 3A-1, 3A1, 3A1 ]|[ a, Id(G), a, a, a^2, a^2 ]
5.4-1.1.2.4.4.1.1|5.4-1.1.2.4.4.1|[ 2, 3, 3 ]|[ 2A, 4A1, 4A1 ]|[ a^-2, a, a^-2, a, a ]
5.4-1.1.2.4.4.2.1|5.4-1.1.2.4.4.2|[ 2, 4, 4 ]|[ 2A, 4A-1, 4A-1 ]|[ a^-2, a, a^-2, a^-1, a^-1 ]
5.4-1.1.2.2.2.2.1.1|5.4-1.1.2.2.2.2.1|[ 2, 2, 2, 2 ]|[ 2A, 2A, 2A, 2A ]|[ a^-2, a, a^-2, a^-2, a^-2, a^-2 ]
5.4-2.1.2.2.2.2.1.1|5.4-2.1.2.2.2.2.1|[ 3, 3, 3, 3 ]|[ 2A, 2A, 2A, 2A ]|[ b, a, a, a, a, a ]
5.4-2.1.2.2.2.2.2.1|5.4-2.1.2.2.2.2.2|[ 3, 3, 4, 4 ]|[ 2A, 2A, 2B, 2B ]|[ b, a, a, a, ba, ba ]
5.4-2.1.2.2.2.2.3.1|5.4-2.1.2.2.2.2.3|[ 4, 4, 4, 4 ]|[ 2B, 2B, 2B, 2B ]|[ b, a, ba, ba, ba, ba ]
5.4-2.1.2.2.2.2.4.1|5.4-2.1.2.2.2.2.4|[ 2, 2, 3, 3 ]|[ 2C, 2C, 2A, 2A ]|[ b, a, b, b, a, a ]
5.4-2.1.2.2.2.2.5.1|5.4-2.1.2.2.2.2.5|[ 2, 2, 4, 4 ]|[ 2C, 2C, 2B, 2B ]|[ b, a, b, b, ba, ba ]
5.4-2.1.2.2.2.2.6.1|5.4-2.1.2.2.2.2.6|[ 2, 2, 2, 2 ]|[ 2C, 2C, 2C, 2C ]|[ b, a, b, b, b, b ]
5.5-1.1.5.5.1.1|5.5-1.1.5.5.1|[ 2, 5 ]|[ 5A-1, 5A1 ]|[ a, Id(G), a, a^4 ]
5.5-1.1.5.5.2.1|5.5-1.1.5.5.2|[ 3, 4 ]|[ 5A-2, 5A2 ]|[ a, Id(G), a^2, a^3 ]
5.6-1.1.3.3.1.1|5.6-1.1.3.3.1|[ 3, 3 ]|[ 3A, 3A ]|[ Id(G), a, b^2, b ]
5.6-1.1.3.3.1.2|5.6-1.1.3.3.1|[ 3, 3 ]|[ 3A, 3A ]|[ Id(G), ba, b^2, b ]
5.6-1.1.3.3.1.3|5.6-1.1.3.3.1|[ 3, 3 ]|[ 3A, 3A ]|[ Id(G), b^2a, b^2, b ]
5.6-1.1.3.3.1.4|5.6-1.1.3.3.1|[ 3, 3 ]|[ 3A, 3A ]|[ a, Id(G), b^2, b ]
5.6-1.1.3.3.1.5|5.6-1.1.3.3.1|[ 3, 3 ]|[ 3A, 3A ]|[ a, a, b^2, b ]
5.6-1.1.3.3.1.6|5.6-1.1.3.3.1|[ 3, 3 ]|[ 3A, 3A ]|[ a, b, b^2, b^2 ]
5.6-1.1.3.3.1.7|5.6-1.1.3.3.1|[ 3, 3 ]|[ 3A, 3A ]|[ a, ba, b^2, b^2 ]
5.6-1.1.3.3.1.8|5.6-1.1.3.3.1|[ 3, 3 ]|[ 3A, 3A ]|[ ba, Id(G), b^2, b ]
5.6-1.1.3.3.1.9|5.6-1.1.3.3.1|[ 3, 3 ]|[ 3A, 3A ]|[ ba, b, b^2, b^2 ]
5.6-1.1.3.3.1.10|5.6-1.1.3.3.1|[ 3, 3 ]|[ 3A, 3A ]|[ ba, ba, b^2, b ]
5.6-1.1.3.3.1.11|5.6-1.1.3.3.1|[ 3, 3 ]|[ 3A, 3A ]|[ ba, b^2a, b^2, b^2 ]
5.6-1.1.3.3.1.12|5.6-1.1.3.3.1|[ 3, 3 ]|[ 3A, 3A ]|[ b^2, a, b^2, b^2 ]
5.6-1.1.3.3.1.13|5.6-1.1.3.3.1|[ 3, 3 ]|[ 3A, 3A ]|[ b^2, ba, b^2, b^2 ]
5.6-1.1.3.3.1.14|5.6-1.1.3.3.1|[ 3, 3 ]|[ 3A, 3A ]|[ b^2, b^2a, b^2, b^2 ]
5.6-1.1.3.3.1.15|5.6-1.1.3.3.1|[ 3, 3 ]|[ 3A, 3A ]|[ b^2a, Id(G), b^2, b ]
5.6-1.1.3.3.1.16|5.6-1.1.3.3.1|[ 3, 3 ]|[ 3A, 3A ]|[ b^2a, a, b^2, b^2 ]
